Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time,,
VIEW,1055660,,WINDOWS_7,CHROME,,,,User Manual,,1,80,15-Jul-2017,18:51:12,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,5,15-Jul-2017,15:26:38,,
SHARE,1055425,1051913,,,"All Users ,SFA - Yes First ",14-Jul-2017,21:50:43,YES FIRST Proposition Document,IOS,1,5,15-Jul-2017,11:48:07,,
VIEW,1055425,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,YES FIRST Proposition Document,,1,5,15-Jul-2017,11:47:21,,
VIEW,1051913,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST Proposition Document,,1,120,14-Jul-2017,21:53:39,,
VIEW,1051913,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST and YES FIRST BUSINESS GROUPING Process Note_Mar'17,,1,240,14-Jul-2017,21:43:01,,
VIEW,1051913,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,FAQs - Yes PULSE,,1,120,14-Jul-2017,21:42:15,,
VIEW,1051909,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Yes First Downgrade Process - FINAL2,,1,85,14-Jul-2017,20:13:30,,
VIEW,1286,,MAC_OS_X,CHROME,,,,Annual Report.pdf,,1,25,14-Jul-2017,2:09:22,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Annexure for booking forward contract against FCNR (PRP),,1,10,13-Jul-2017,14:44:01,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,INR to FCY conversion letter-B,,1,255,13-Jul-2017,14:43:30,,
SHARE,1054975,1050918,,,,10-Jul-2017,14:58:23,GIB ,IOS,1,5,10-Jul-2017,14:59:07,,
SHARE,1054975,1050918,,,,10-Jul-2017,14:56:06,SWIFT CODES USD,IOS,1,5,10-Jul-2017,14:59:07,,
VIEW,1054975,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES USD,,1,5,10-Jul-2017,14:58:58,,
SHARE,1054955,1052025,,,"All Users ,FA - GIB ",9-Jul-2017,22:42:11,SWIFT CODES GBP,IOS,1,15,10-Jul-2017,9:25:07,,
VIEW,1054955,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,SWIFT CODES GBP,,1,15,10-Jul-2017,9:24:23,,
SHARE,1054944,1052025,,,"All Users ,FA - GIB ",9-Jul-2017,22:35:35,SWIFT CODES USD,IOS,1,55,9-Jul-2017,22:40:07,,
VIEW,1054944,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,SWIFT CODES USD,,1,55,9-Jul-2017,22:38:42,,
VIEW,1052025,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,SWIFT CODES USD,,1,120,9-Jul-2017,22:32:29,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES CAD,,1,10,9-Jul-2017,0:15:53,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES AUD,,1,5,9-Jul-2017,0:15:45,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES EUR,,1,5,9-Jul-2017,0:15:38,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES GBP,,1,5,9-Jul-2017,0:15:30,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES JPY,,1,5,9-Jul-2017,0:15:09,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES SGD,,1,5,9-Jul-2017,0:15:01,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES USD,,1,50,9-Jul-2017,0:14:08,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,25,9-Jul-2017,0:11:42,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,25,9-Jul-2017,0:11:01,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,10,9-Jul-2017,0:10:39,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,Yes First Downgrade Process - FINAL2,,1,170,7-Jul-2017,13:10:21,,
SHARE,1054722,1051993,,,"All Users ,FA - GIB ",6-Jul-2017,15:01:16,SWIFT CODES USD,IOS,0,0,6-Jul-2017,15:01:16,,
SHARE,1054475,1052009,,,"All Users ,FA - GIB ",29-Jun-2017,14:10:45,SWIFT CODES HKD,ANDROID,1,70,6-Jul-2017,8:40:07,,
VIEW,1054475,,ANDROID_MOBILE,CHROME_MOBILE,,,,SWIFT CODES HKD,,1,55,6-Jul-2017,8:38:25,,
SHARE,1052615,1050918,,,,29-Jun-2017,9:38:19,SWIFT CODES USD,IOS,1,10,4-Jul-2017,18:49:07,,
VIEW,1052615,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,SWIFT CODES USD,,1,5,4-Jul-2017,18:48:46,,
VIEW,1051993,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,SWIFT CODES USD,,1,15,1-Jul-2017,13:32:51,,
SHARE,1054722,1051993,,,"All Users ,FA - GIB ",1-Jul-2017,13:31:59,SWIFT CODES USD,IOS,0,0,1-Jul-2017,13:31:59,,
SHARE,1054042,1050918,,,,30-Jun-2017,9:56:24,Feedback,IOS,1,315,30-Jun-2017,19:32:07,,
SHARE,1054042,1050918,,,,16-Jun-2017,20:22:09,Eltropy Feedback,IOS,1,315,30-Jun-2017,19:32:07,,
VIEW,1054042,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,90,30-Jun-2017,19:30:00,,
VIEW,1054042,,,,,,,Feedback Form - II,,1,0,30-Jun-2017,19:29:55,,
VIEW,1054042,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,65,30-Jun-2017,19:28:19,,
VIEW,1054042,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,160,30-Jun-2017,19:25:53,,
SHARE,1054059,1050918,,,,16-Jun-2017,20:28:54,Eltropy Feedback,IOS,1,75,30-Jun-2017,10:17:07,,
VIEW,1054059,,ANDROID5,CHROME_MOBILE,,,,Feedback Form - I,,1,75,30-Jun-2017,10:15:42,,
SHARE,1054534,1050918,,,,30-Jun-2017,9:58:17,Feedback,IOS,0,0,30-Jun-2017,9:58:17,,
SHARE,1054068,1050918,,,,30-Jun-2017,9:57:41,Feedback,IOS,0,0,30-Jun-2017,9:57:41,,
SHARE,1054050,1050918,,,,30-Jun-2017,9:57:05,Feedback,IOS,0,0,30-Jun-2017,9:57:05,,
SHARE,1054059,1050918,,,,30-Jun-2017,9:55:46,Feedback,IOS,1,75,30-Jun-2017,9:55:46,,
SHARE,1054032,1050918,,,,30-Jun-2017,9:54:48,Feedback,IOS,0,0,30-Jun-2017,9:54:48,,
SHARE,1054013,1050918,,,,30-Jun-2017,9:51:15,Feedback,IOS,0,0,30-Jun-2017,9:51:15,,
VIEW,1054475,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES HKD,,1,15,29-Jun-2017,14:11:31,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,SWIFT CODES HKD,,1,120,29-Jun-2017,14:09:27,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,5,29-Jun-2017,14:09:08,,
VIEW,1052615,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,SWIFT CODES USD,,1,5,29-Jun-2017,9:38:42,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,Annual Report.pdf,,1,15,21-Jun-2017,22:19:36,,
SHARE,1054179,1051953,,,"All Users ,FA - MMR 1",21-Jun-2017,22:17:30,YES FIRST Proposition Document,ANDROID,1,20,21-Jun-2017,22:19:07,,
VIEW,1054179,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,20,21-Jun-2017,22:18:02,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,55,21-Jun-2017,22:17:03,,
VIEW,1051985,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,5,21-Jun-2017,14:41:28,,
VIEW,1051985,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,120,21-Jun-2017,14:21:39,,
SHARE,1054171,1051929,,,"All Users ,SFA - Yes First ",20-Jun-2017,22:21:54,YES FIRST Proposition Document,IOS,0,0,20-Jun-2017,22:21:54,,
VIEW,1051929,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST Proposition Document,,1,20,20-Jun-2017,22:21:37,,
SHARE,1053623,1050918,,,,16-Jun-2017,16:25:03,Eltropy Feedback,IOS,1,90,20-Jun-2017,17:55:07,,
VIEW,1053623,,ANDROID5,CHROME_MOBILE,,,,Feedback Form - II,,1,15,20-Jun-2017,17:53:48,,
VIEW,1053623,,ANDROID5,CHROME_MOBILE,,,,Feedback Form - I,,1,75,20-Jun-2017,17:52:35,,
SHARE,1054141,1050918,,,,20-Jun-2017,14:43:40,Eltropy Feedback,IOS,1,145,20-Jun-2017,14:48:07,,
SHARE,1054150,1050918,,,,20-Jun-2017,14:44:06,Eltropy Feedback,IOS,1,75,20-Jun-2017,14:47:07,,
VIEW,1054141,,ANDROID_MOBILE,CHROME_MOBILE,,,,Feedback Form - II,,1,120,20-Jun-2017,14:45:17,,
VIEW,1054150,,ANDROID4,CHROME_MOBILE,,,,Feedback Form - I,,1,75,20-Jun-2017,14:44:56,,
VIEW,1054141,,ANDROID_MOBILE,CHROME_MOBILE,,,,Feedback Form - I,,1,25,20-Jun-2017,14:44:52,,
VIEW,1054105,,ANDROID4,CHROME_MOBILE,,,,PRP Mailer,,1,10,20-Jun-2017,14:28:00,,
VIEW,1054105,,ANDROID4,CHROME_MOBILE,,,,Table 1,,1,15,20-Jun-2017,14:27:13,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Permissible Credits Debits in NRE NRO Accounts,,1,120,18-Jun-2017,11:18:03,,
VIEW,1052025,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,GIB Knowledge Series,,1,115,18-Jun-2017,11:09:27,,
SHARE,1053999,1052349,,,All Users ,16-Jun-2017,18:46:17,Feedback,IOS,1,210,17-Jun-2017,15:43:07,,
VIEW,1053999,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,5,17-Jun-2017,15:42:34,,
VIEW,1053999,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,30,17-Jun-2017,14:47:12,,
SHARE,1054092,1051909,,,"All Users ,FA - NCR 3 ",16-Jun-2017,21:12:39,FA Introduction Letter,IOS,0,0,16-Jun-2017,21:12:39,,
VIEW,1051909,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,FA Introduction Letter,,1,70,16-Jun-2017,21:12:08,,
SHARE,1054077,1050918,,,,16-Jun-2017,21:08:33,Eltropy Feedback,IOS,1,65,16-Jun-2017,21:12:07,,
VIEW,1054077,,ANDROID_MOBILE,CHROME_MOBILE,,,,Feedback Form - II,,1,35,16-Jun-2017,21:10:11,,
VIEW,1054077,,ANDROID_MOBILE,CHROME_MOBILE,,,,Feedback Form - I,,1,30,16-Jun-2017,21:09:48,,
SHARE,1054068,1050918,,,,16-Jun-2017,20:30:19,Eltropy Feedback,IOS,0,0,16-Jun-2017,20:30:19,,
SHARE,1054050,1050918,,,,16-Jun-2017,20:25:30,Eltropy Feedback,IOS,0,0,16-Jun-2017,20:25:30,,
SHARE,1054022,1050918,,,,16-Jun-2017,20:15:59,Eltropy Feedback,IOS,1,55,16-Jun-2017,20:20:14,,
SHARE,1054032,1050918,,,,16-Jun-2017,20:18:52,Eltropy Feedback,IOS,0,0,16-Jun-2017,20:18:52,,
VIEW,1054022,,ANDROID5,CHROME_MOBILE,,,,Feedback Form - I,,1,55,16-Jun-2017,20:18:12,,
SHARE,1054013,1050918,,,,16-Jun-2017,20:14:42,Eltropy Feedback,IOS,0,0,16-Jun-2017,20:14:42,,
SHARE,1053614,1050918,,,,16-Jun-2017,16:22:56,Eltropy Feedback,IOS,1,120,16-Jun-2017,19:47:07,,
VIEW,1053614,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,Feedback Form - I,,1,120,16-Jun-2017,19:44:51,,
VIEW,1053999,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,120,16-Jun-2017,19:30:07,,
VIEW,1053999,,,,,,,Feedback Form - II,,1,0,16-Jun-2017,19:29:56,,
VIEW,1053999,,,,,,,Feedback Form - II,,1,0,16-Jun-2017,19:29:53,,
VIEW,1053999,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,35,16-Jun-2017,19:29:21,,
VIEW,1053999,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,50,16-Jun-2017,19:28:29,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,5,16-Jun-2017,18:01:58,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,20,16-Jun-2017,17:22:21,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,55,16-Jun-2017,17:21:19,,
SHARE,1053703,1051945,,,"All Users ,FA - West 3",16-Jun-2017,16:46:37,YES FIRST Proposition Document,IOS,1,95,16-Jun-2017,16:53:07,,
VIEW,1053703,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,95,16-Jun-2017,16:50:09,,
SHARE,1053694,1050918,,,,16-Jun-2017,16:39:20,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:39:20,,
SHARE,1053685,1050918,,,,16-Jun-2017,16:37:37,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:37:37,,
SHARE,1053676,1050918,,,,16-Jun-2017,16:34:13,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:34:13,,
SHARE,1053667,1050918,,,,16-Jun-2017,16:32:59,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:32:59,,
SHARE,1053658,1050918,,,,16-Jun-2017,16:31:40,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:31:40,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,10,16-Jun-2017,16:31:16,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,30,16-Jun-2017,16:30:39,,
SHARE,1053649,1050918,,,,16-Jun-2017,16:30:21,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:30:21,,
SHARE,1053636,1050918,,,,16-Jun-2017,16:28:21,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:28:21,,
SHARE,1053636,1050918,,,,16-Jun-2017,16:27:34,Eltropy Feedback,IOS,0,0,16-Jun-2017,16:27:34,,
SHARE,1053623,1050918,,,,16-Jun-2017,16:25:50,Eltropy Feedback,IOS,1,90,16-Jun-2017,16:25:50,,
SHARE,1053599,1050918,,,,16-Jun-2017,15:38:05,Eltropy Feedback,IOS,0,0,16-Jun-2017,15:38:05,,
VIEW,1286,,WINDOWS_10,CHROME,,,,Feedback Form - I,,1,20,16-Jun-2017,15:36:04,,
VIEW,1286,,WINDOWS_10,CHROME,,,,Feedback Form - I,,1,5,16-Jun-2017,15:27:05,,
SHARE,1053599,1050918,,,,16-Jun-2017,15:24:30,Eltropy Feedback,IOS,0,0,16-Jun-2017,15:24:30,,
VIEW,1050918,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Feedback Form - II,,1,120,16-Jun-2017,15:19:59,,
VIEW,1050918,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Feedback Form - I,,1,120,16-Jun-2017,15:19:47,,
SHARE,1053514,1050918,,,,16-Jun-2017,13:01:23,Feedback,IOS,1,690,16-Jun-2017,15:18:07,,
VIEW,1053514,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,225,16-Jun-2017,14:30:20,,
VIEW,1053514,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,260,16-Jun-2017,14:30:01,,
VIEW,1053514,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - II,,1,65,16-Jun-2017,14:26:36,,
VIEW,1053514,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,135,16-Jun-2017,14:26:09,,
SHARE,1053514,1050918,,,,16-Jun-2017,14:23:29,Feedback,IOS,1,690,16-Jun-2017,14:23:29,,
VIEW,1053514,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,Feedback Form - I,,1,5,16-Jun-2017,13:16:02,,
VIEW,1053496,,ANDROID6,CHROME_MOBILE,,,,Feedback Form - I,,1,140,16-Jun-2017,12:51:03,,
SHARE,1053474,1050918,,,,16-Jun-2017,12:36:45,Feedback,IOS,1,30,16-Jun-2017,12:48:07,,
VIEW,1053474,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,Feedback Form - I,,1,30,16-Jun-2017,12:46:44,,
SHARE,1053496,1050918,,,,16-Jun-2017,12:46:26,null,IOS,0,0,16-Jun-2017,12:46:26,,
SHARE,1053466,1050918,,,,16-Jun-2017,12:35:46,Feedback,IOS,1,40,16-Jun-2017,12:43:07,,
VIEW,1053466,,ANDROID_MOBILE,CHROME_MOBILE,,,,Feedback Form - I,,1,40,16-Jun-2017,12:41:54,,
SHARE,1052615,1050918,,,,16-Jun-2017,12:37:37,Feedback,IOS,1,40,16-Jun-2017,12:39:07,,
VIEW,1052615,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,Feedback Form - I,,1,40,16-Jun-2017,12:38:14,,
VIEW,1050918,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Feedback Form - I,,1,120,16-Jun-2017,12:35:25,,
SHARE,1053417,1051897,,,"All Users ,FA - NCR 3 ",16-Jun-2017,8:30:56,YES FIRST Proposition Document,ANDROID,1,200,16-Jun-2017,10:32:07,,
VIEW,1053417,,ANDROID_MOBILE,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,115,16-Jun-2017,10:30:03,,
VIEW,1053417,,,,,,,YES FIRST Proposition Document,,1,0,16-Jun-2017,10:29:58,,
VIEW,1053417,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,YES FIRST Proposition Document,,1,85,16-Jun-2017,8:38:16,,
VIEW,1286,,WINDOWS_10,CHROME,,,,FAQs - Yes PULSE,,1,60,16-Jun-2017,8:37:59,,
VIEW,1051897,,ANDROID5,CHROME_MOBILE,,,,FA Introduction Letter,,1,60,16-Jun-2017,8:33:21,,
VIEW,1051897,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,120,16-Jun-2017,8:30:32,,
VIEW,1051881,,ANDROID6,CHROME_MOBILE,,,,FA Introduction Letter,,1,10,15-Jun-2017,23:33:32,,
VIEW,1051881,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,30,15-Jun-2017,23:32:52,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:51,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:55,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:22:01,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:48,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:49,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:57,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:52,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:22:00,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:22:26,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
SHARE,1053335,1051937,,,"All Users ,FA - West 3",15-Jun-2017,15:21:56,YES FIRST Proposition Document,ANDROID,1,90,15-Jun-2017,15:28:07,,
VIEW,1053335,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,YES FIRST Proposition Document,,1,90,15-Jun-2017,15:26:11,,
VIEW,1051937,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,95,15-Jun-2017,15:19:13,,
VIEW,1051981,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,120,14-Jun-2017,11:15:18,,
VIEW,1286,,WINDOWS_10,CHROME,,,,YES FIRST Proposition Document,,1,120,14-Jun-2017,11:15:18,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Permissible Credits Debits in NRE NRO Accounts,,1,25,13-Jun-2017,23:52:21,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,International Calling facility to GIB RMs_Ver 1,,1,145,13-Jun-2017,23:51:50,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Adding Resident as Joint Account Holder,,1,65,13-Jun-2017,23:50:34,,
VIEW,1052025,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,GIB Knowledge Series,,1,120,13-Jun-2017,16:34:24,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,PRP Mailer,,1,120,13-Jun-2017,13:05:25,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Did You Know Series,,1,25,13-Jun-2017,13:04:52,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,YES REMIT_KNOWLEDGE SERIES,,1,120,13-Jun-2017,13:02:31,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Process Note- NRE - NRO FD booking on Phone Banking_Ver 2,,1,10,13-Jun-2017,13:01:15,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,International Calling facility to GIB RMs_Ver 1,,1,10,13-Jun-2017,13:00:55,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Change of Residential Status of Account Holder_Interim Approach,,1,30,13-Jun-2017,13:00:18,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,5,12-Jun-2017,17:34:44,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,120,8-Jun-2017,12:39:13,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,225,8-Jun-2017,10:03:39,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,5,8-Jun-2017,10:03:26,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,"NIL IP - Lower IP approval matrix -  Effective July 18, 2015",,1,5,7-Jun-2017,16:14:51,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Verification of KYC documents through Webcam for GIB account opening,,1,75,7-Jun-2017,16:13:27,,
VIEW,1051941,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,120,7-Jun-2017,16:01:22,,
SHARE,1053283,1051885,,,All Users ,7-Jun-2017,15:16:32,FA Introduction Letter,ANDROID,0,0,7-Jun-2017,15:16:32,,
SHARE,1053274,1051885,,,All Users ,7-Jun-2017,15:15:57,FA Introduction Letter,ANDROID,0,0,7-Jun-2017,15:15:57,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,10,7-Jun-2017,13:01:49,,
VIEW,1051917,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,15,7-Jun-2017,10:57:01,,
SHARE,1053253,1050918,,,,7-Jun-2017,10:41:47,Q1FY17 Press Release_Final,IOS,1,40,7-Jun-2017,10:45:06,,
VIEW,1053253,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,40,7-Jun-2017,10:43:22,,
VIEW,1052471,,MAC_OS_X,CHROME,,,,Q1FY17 Press Release_Final,,1,85,7-Jun-2017,10:19:09,,
SHARE,1053210,1051917,,,"All Users ,SFA - Yes First ",7-Jun-2017,9:58:05,YES FIRST Proposition Document,ANDROID,0,0,7-Jun-2017,9:58:05,,
VIEW,1051917,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,65,7-Jun-2017,9:57:49,,
VIEW,1051929,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST Proposition Document,,1,60,6-Jun-2017,22:30:18,,
